code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
SLSN,"Solesence, Inc. Common Stock",1.3,12,10,8,15,9,7,5,66,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,41,3.2,8.3,1.3,51.1,1,,Consumer Defensive,88643720.0,38067.4
ASRV,AmeriServ Financial Inc,3.82,14,11,9,14,7,6,3,64,2.0,70.0,Strong,Enter w/ confidence,52,0.3,3.8,0.6,51.5,0,,Financial Services,64124932.0,17162.33
SPRS,Surge Components Inc,3.57,12,12,8,10,7,11,5,65,2.0,70.0,Strong,Enter w/ confidence,57,2.3,0.8,1.5,57.2,1,,Technology,20237444.0,3183.52
UEIC,Universal Electronics Inc,4.17,15,14,9,15,4,2,5,64,-1.0,69.0,Moderate,Enter w/ caution,54,6.1,5.6,3.7,57.6,2,,Technology,51152724.0,72863.15
RAFI,Regency Affiliates Inc,4.32,19,9,13,9,9,7,5,71,-2.0,69.0,Moderate,Enter w/ caution,59,4.1,3.3,2.3,66.8,1,,Financial Services,18741268.0,1231.71
IFABF,iFabric Corp,3.35,15,15,3,15,8,7,5,68,1.0,67.0,Moderate,Enter w/ caution,63,10.9,15.5,8.9,62.7,2,,Consumer Cyclical,91201400.0,8420.55
BUKS,Butler National Corp,4.35,16,13,6,16,7,11,5,74,-7.0,67.0,Moderate,Enter w/ caution,66,5.8,5.8,4.5,65.4,0,,Industrials,260785040.0,99919.11
CXMSF,CEMEX S.A.B. de C.V,1.25,13,12,8,15,5,3,5,61,0.0,66.0,Moderate,🔥 COILED: Enter w/ caution,53,4.2,-3.8,1.8,52.8,1,,Basic Materials,21082222592.0,0.0
SINGF,Singapore Airlines Ltd,5.69,15,10,7,10,6,11,5,64,1.0,65.0,Moderate,Enter w/ caution,55,0.9,13.8,7.1,65.6,2,,Industrials,16668178432.0,0.0
CCXIW,Churchill Capital Corp XI Warrants,1.3,15,16,5,14,8,4,5,67,-0.2,64.8,Moderate,Enter w/ caution,0,8.3,30.0,21.0,67.9,2,,nan,nan,0.0
GTMAY,Grupo TMM SAB,2.5,10,7,10,10,6,8,5,56,0.0,64.0,Moderate,🔥 COILED: Enter w/ caution,50,0.0,0.0,1.3,53.6,0,,Industrials,87276560.0,921.13
GCV,Gabelli Convertible and Income Securities Mutual Fund,4.63,11,12,5,13,7,6,5,59,2.0,64.0,Moderate,🔥 COILED: Enter w/ caution,64,0.7,-0.2,0.5,53.6,1,,Financial Services,119904700.0,72382.76
ELCPF,EDP - Energias de Portugal S.A,5.11,12,12,8,13,5,4,3,57,2.0,64.0,Moderate,🔥 COILED: Enter w/ caution,47,1.6,2.4,2.4,54.3,1,,Utilities,20090859520.0,0.0
NUVB-WS,NUVB-WS,6.04,17,6,8,15,6,8,5,65,-1.0,64.0,Moderate,Enter w/ caution,57,17.5,25.8,17.8,72.0,2,,nan,nan,6239713.3
NCEL,NewcelX Ltd.,3.54,17,14,7,14,9,3,5,69,-6.0,63.0,Moderate,Enter w/ caution,53,10.6,9.3,7.6,58.8,2,,Healthcare,17013032.0,111558.62
CXE,MFS High Income Municipal Closed Fund,4.1,18,11,4,15,6,7,5,66,-3.0,63.0,Moderate,Enter w/ caution,70,12.3,13.3,10.3,78.4,2,,Financial Services,115857208.0,89379.64
YSXT,"YSX Tech. Co., Ltd Class A Ordinary Shares",1.36,16,8,8,10,6,4,5,57,0.0,62.0,Moderate,Enter w/ caution,45,7.9,36.0,16.8,75.0,2,,Industrials,28440150.0,452002.89
RDVIX,ROYCE DIVIDEND VALUE FUND INVESTMENT CLASS,2.46,14,10,9,9,6,2,5,55,2.0,62.0,Moderate,🔥 COILED: Enter w/ caution,38,0.4,2.9,1.2,57.8,0,,nan,0.0,0.0
LGGNF,Legal & General Group Plc,3.85,18,8,6,14,7,9,5,67,-5.0,62.0,Moderate,Enter w/ caution,53,3.8,11.6,5.4,58.7,2,,Financial Services,19537070080.0,17635.63
KNCAF,Konica Minolta Inc,4.0,15,5,7,13,6,6,5,57,0.0,62.0,Moderate,🔥 COILED: Enter w/ caution,0,0.0,0.0,2.7,59.6,0,,Industrials,1846270208.0,0.0
