code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
DPUKY,Domino’s Pizza Group PLC,5.48,17,8,7,16,6,12,5,71,4.0,80.0,Strong,Enter w/ confidence,70,5.4,6.2,6.3,78.2,0,,Consumer Cyclical,952894464.0,12323.06
BVENY,BVENY,3.97,16,6,12,13,6,7,5,65,2.0,72.0,Strong,🔥 COILED: Enter w/ confidence,0,2.3,5.0,2.7,49.1,0,,Energy,1851204224.0,0.0
CPAMF,CapitaLand Integrated Commercial Trust,1.95,17,11,11,10,6,8,5,68,2.0,70.0,Strong,Enter w/ confidence,54,3.2,4.8,3.8,57.0,0,,Real Estate,14498737152.0,0.0
GDRX,Goodrx Holdings Inc,3.22,18,12,13,16,6,11,5,81,-12.0,70.0,Strong,Enter w/ confidence,59,9.9,5.2,7.2,64.2,0,,Healthcare,965224768.0,2873906.5
FTEMUX,FTEMUX,3.311,17,12,11,8,6,7,4,65,-3.0,70.0,Strong,🔥 COILED: Enter w/ confidence,35,0.1,0.1,0.1,53.7,0,,nan,nan,0.0
FCGBX,TEMPLETON GLOBAL BALANCED FUND CLASS C,3.19,18,11,13,9,6,6,5,68,-4.0,69.0,Moderate,🔥 COILED: Enter w/ caution,67,1.9,1.3,1.7,66.8,0,,nan,0.0,0.0
TINCX,TEMPLETON GLOBAL BALANCED FUND CLASS A1,3.2,18,11,13,9,6,6,5,68,-4.0,69.0,Moderate,🔥 COILED: Enter w/ caution,68,1.6,1.3,1.7,66.0,0,,nan,0.0,0.0
TCINX,TEMPLETON GLOBAL BALANCED FUND CLASS C1,3.21,18,11,13,9,6,6,5,68,-4.0,69.0,Moderate,🔥 COILED: Enter w/ caution,68,1.6,1.3,1.7,66.7,0,,nan,0.0,0.0
FGGBX,Templeton Global Balanced Fund6,3.2,18,11,13,9,6,6,5,68,-4.0,69.0,Moderate,🔥 COILED: Enter w/ caution,68,1.6,1.3,1.7,65.4,0,,nan,nan,0.0
FF,FutureFuel Corp,4.67,13,14,8,7,9,4,5,60,4.0,69.0,Moderate,🔥 COILED: Enter w/ caution,55,-4.3,0.6,0.5,52.7,2,,Basic Materials,191683520.0,311248.07
CRON,Cronos Group Inc,2.86,14,12,10,11,7,7,5,66,1.0,67.0,Moderate,Enter w/ caution,66,2.9,4.4,2.5,60.2,0,,Healthcare,1046253696.0,1988482.88
KCDMF,Kimberly-Clark de México S. A. B. de C. V,2.3,17,5,13,16,5,3,5,64,1.0,65.0,Moderate,Enter w/ caution,51,2.7,6.0,3.0,61.2,0,,Consumer Defensive,6721901056.0,0.0
SPPSX,SHORT PRECIOUS METALS PROFUND SHORT PRECIOUS METALS PROFUND SERVICE CLASS,3.45,11,10,10,9,6,7,5,58,2.0,65.0,Moderate,🔥 COILED: Enter w/ caution,54,4.2,0.9,2.0,56.0,0,,nan,0.0,0.0
SPPIX,SHORT PRECIOUS METALS PROFUND SHORT PRECIOUS METALS PROFUND INVESTOR CLASS,3.49,11,11,9,9,6,7,5,58,2.0,65.0,Moderate,🔥 COILED: Enter w/ caution,54,3.9,0.6,1.8,56.0,0,,nan,0.0,0.0
XIGRX,Voya Clarion Global Re Incm Fd,4.75,14,6,9,9,6,9,5,58,2.0,65.0,Moderate,🔥 COILED: Enter w/ caution,56,1.5,2.2,1.4,58.6,0,,Other,0.0,0.0
SFBQF,SoftBank Corp,1.46,17,11,7,15,4,7,5,66,0.0,64.0,Moderate,Enter w/ caution,46,12.3,12.3,10.7,61.0,2,,Communication Services,65487736832.0,42768.7
KFFB,Kentucky First Federal Bancorp,5.35,19,8,6,16,7,9,5,70,-7.0,64.0,Moderate,Enter w/ caution,63,1.3,7.0,4.5,63.5,0,,Financial Services,35662416.0,7808.57
CXE,MFS High Income Municipal Closed Fund,4.1,18,11,4,15,6,7,5,66,-3.0,63.0,Moderate,Enter w/ caution,70,12.3,13.3,10.3,78.4,2,,Financial Services,115857208.0,89379.64
WAINX,WASATCH EMERGING INDIA FUND INVESTOR CLASS SHARES,4.18,14,9,9,7,6,9,5,59,1.0,63.0,Moderate,Enter w/ caution,47,3.0,1.0,1.9,60.3,0,,nan,0.0,0.0
WIINX,WASATCH EMERGING INDIA FUND INSTITUTIONAL CLASS SHARES,4.29,15,7,9,7,6,9,5,58,2.0,63.0,Moderate,Enter w/ caution,45,2.9,0.9,1.8,59.9,0,,nan,0.0,0.0
AHT-P-F,Ashford Hospitality Trust Inc 7.375% Series F Cumulative Preferred Stock,6.37,9,10,10,10,7,2,4,52,6.0,63.0,Moderate,🔥 COILED: Enter w/ caution,42,4.3,-5.2,2.0,53.8,0,,Other,nan,6172.87
PSHG,Performance Shipping Inc,1.89,16,12,8,13,4,6,5,64,-3.0,62.0,Moderate,Enter w/ caution,43,6.8,10.5,8.1,70.0,2,,Industrials,21383312.0,116036.57
ELKEF,Elkem ASA,3.4,12,8,9,13,4,4,4,54,0.0,62.0,Moderate,🔥 COILED: Enter w/ caution,45,0.0,0.0,0.3,53.6,0,,Basic Materials,1198290688.0,74.36
NWHUF,Northwest Healthcare Properties REIT,4.06,16,10,11,9,4,2,5,57,2.0,62.0,Moderate,Enter w/ caution,60,0.2,2.5,1.9,58.5,1,,Real Estate,957523840.0,0.0
ANTX,AN2 Therapeutics Inc,5.02,14,16,8,14,6,2,5,65,-1.0,62.0,Moderate,Enter w/ caution,62,2.7,7.5,4.9,57.7,1,,Healthcare,150187392.0,517857.7
XYF,X Financial Class A,5.01,15,14,8,8,7,3,5,60,2.0,62.0,Moderate,Enter w/ caution,48,5.7,7.1,3.7,58.8,1,,Financial Services,181029856.0,199773.02
FINV,FinVolution Group,4.97,13,12,9,10,8,3,5,60,2.0,62.0,Moderate,Enter w/ caution,44,3.8,5.5,3.5,59.3,0,,Financial Services,1206440320.0,1430149.71
SPSTY,Singapore Post Ltd ADR,5.47,15,8,11,14,5,3,5,61,1.0,62.0,Moderate,Enter w/ caution,49,1.4,4.6,3.7,66.7,0,,Industrials,559727168.0,0.0
GITS,"Global Interactive Technologies, Inc",2.22,15,11,9,13,9,0,4,61,-3.0,61.0,Moderate,Enter w/ caution,63,8.3,3.7,5.4,54.9,2,,Communication Services,7679094.0,843290.79
LAW,CS Disco LLC,4.22,15,14,10,10,5,5,5,64,-3.0,61.0,Moderate,Enter w/ caution,40,11.3,0.5,7.6,59.2,1,,Technology,251406880.0,297584.34
CVALF,Covalon Technologies Ltd,1.57,17,13,11,11,6,6,5,69,-9.0,60.0,Moderate,Enter w/ caution,57,3.3,6.1,3.1,61.5,1,,Healthcare,43084196.0,8491.01
TURB,"Turbo Energy, S.A. American Depositary Shares",1.5,6,9,9,16,8,2,3,53,-3.0,60.0,Moderate,🔥 COILED: Enter w/ caution,35,4.2,3.4,1.2,50.7,1,,Technology,20789652.0,2972179.76
FBASF,Fibra UNO,1.8,13,8,10,11,4,7,5,58,-1.0,60.0,Moderate,Enter w/ caution,63,2.3,5.0,3.0,60.2,0,,Real Estate,6460956672.0,0.0
ALSMY,Alstom PK,1.82,13,9,10,8,5,5,5,55,2.0,60.0,Moderate,Enter w/ caution,20,1.7,4.6,2.4,56.6,0,,Industrials,8882227200.0,873510.63
GTMAY,Grupo TMM SAB,2.75,16,7,11,10,4,5,4,57,-2.0,60.0,Moderate,🔥 COILED: Enter w/ caution,52,0.0,0.0,0.8,64.4,0,,Industrials,87276560.0,921.13
SVAUF,Storage Vault Canada Inc,3.448,14,8,10,10,5,1,5,53,2.0,60.0,Moderate,🔥 COILED: Enter w/ caution,59,0.2,1.4,1.6,57.8,2,,Real Estate,1129128448.0,0.0
XNROX,Neuberger Berman Real Estate Securities Income Fd Inc,3.36,16,6,11,9,4,4,5,55,0.0,60.0,Moderate,🔥 COILED: Enter w/ caution,56,1.5,2.1,1.1,58.1,0,,Other,0.0,0.0
ALVO,Alvotech,3.53,9,14,5,7,8,2,3,48,4.0,60.0,Moderate,Enter w/ caution,37,10.7,4.4,5.0,54.1,1,,Healthcare,979831680.0,516453.05
SGHT,Sight Sciences Inc,5.34,11,14,8,13,9,6,4,65,-3.0,60.0,Moderate,Enter w/ caution,61,6.2,1.7,3.7,55.6,2,,Healthcare,250285744.0,251610.58
CIF,MFS Intermediate High Income Closed Fund,1.77,16,9,5,10,6,11,5,62,-3.0,59.0,Moderate,Enter w/ caution,58,9.3,9.9,8.7,76.8,1,,Financial Services,45563000.0,55151.02
COBA,COBA,2.59,12,11,5,11,8,5,5,57,2.0,59.0,Moderate,Enter w/ caution,63,3.6,4.2,3.3,56.6,0,,nan,107249000.0,12256.25
SERA,Sera Prognostics Inc,2.05,11,12,7,11,7,4,5,57,-3.0,59.0,Moderate,🔥 COILED: Enter w/ caution,37,-1.4,-5.1,-0.0,50.7,1,,Healthcare,89086104.0,59540.5
GTM,ZoomInfo Technologies Inc.,3.5,15,14,9,9,3,6,5,61,0.0,59.0,Moderate,Enter w/ caution,22,19.9,13.6,13.9,64.0,2,,Technology,919520256.0,7744625.18
TRTI,Transtech Industries Inc,2.85,15,11,12,16,6,5,5,70,-7.0,59.0,Moderate,Enter w/ caution,48,3.6,3.6,3.1,65.4,1,,Industrials,8341760.0,1754.79
