code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
PLGDF,Palisades Goldcorp Ltd.,2.19,16,14,7,14,9,3,2,65,0.0,71.0,Strong,Enter w/ confidence,62,4.8,19.0,5.9,58.0,2,,Basic Materials,157358576.0,26457.55
SPRS,Surge Components Inc,3.72,16,14,7,13,8,7,5,70,-2.0,71.0,Strong,Enter w/ confidence,66,2.8,3.3,3.5,62.8,0,,Technology,20237444.0,3183.52
RAFI,Regency Affiliates Inc,4.3,15,8,11,15,9,8,3,69,2.0,71.0,Strong,Enter w/ confidence,59,0.7,-0.2,0.7,59.2,0,,Financial Services,18741268.0,1231.71
CLAR,Clarus Corp,3.36,16,11,11,14,6,9,5,72,0.0,70.0,Strong,Enter w/ confidence,56,6.3,7.3,6.6,67.2,1,,Consumer Cyclical,110327064.0,176941.95
OPRT,Oportun Financial Corp,6.01,17,16,6,13,6,4,5,67,1.0,69.0,Moderate,Enter w/ caution,56,1.9,4.9,7.6,63.6,0,,Financial Services,220459792.0,532896.14
AUMC,Auryn Mining Corp,1.85,14,14,9,10,6,4,2,59,4.0,68.0,Moderate,Enter w/ caution,54,5.2,6.9,6.6,57.7,0,,Basic Materials,133000000.0,4491.38
PLX,Protalix Biotherapeutics Inc,2.44,16,8,8,15,6,9,5,67,3.0,68.0,Moderate,Enter w/ caution,57,5.2,9.9,7.9,69.5,1,,Healthcare,161948992.0,914259.83
JAFJX,John Hancock Variable Insurance Trust - Capital Appreciation Value Trust,5.04,15,14,5,9,8,8,4,63,-3.0,68.0,Moderate,🔥 COILED: Enter w/ caution,48,2.4,2.6,1.2,54.3,0,,nan,nan,0.0
HYDTF,Hydreight Technologies Inc.,3.385,15,10,8,15,8,7,5,68,1.0,67.0,Moderate,Enter w/ caution,60,5.5,12.8,6.2,61.3,2,,Healthcare,191671648.0,49861.19
ARREF,Amerigo Resources Ltd.,4.92,16,14,5,13,9,3,5,65,2.0,67.0,Moderate,Enter w/ caution,51,12.1,16.0,7.6,59.3,2,,Basic Materials,808984448.0,170541.67
SYYNY,SYN prop e tech SA ADR,3.45,17,14,4,17,6,7,5,70,-2.0,66.0,Moderate,Enter w/ caution,39,22.8,4.2,9.5,62.6,0,,Real Estate,101890168.0,600.49
CYRBY,Cyrela Brazil Realty SA,4.55,9,14,6,15,3,7,5,59,4.0,66.0,Moderate,🔥 COILED: Enter w/ caution,24,0.0,10.4,3.0,51.6,2,,Consumer Cyclical,1476377856.0,11084.08
CCC,CCC Intelligent Solutions Holdings Inc.,5.92,15,10,7,15,6,7,5,65,0.0,65.0,Moderate,Enter w/ caution,38,6.1,31.8,14.9,69.5,2,,Technology,2928833280.0,9649676.15
ALBKY,Alpha Bank SA,1.17,10,10,10,15,6,6,5,62,2.0,64.0,Moderate,Enter w/ caution,62,1.7,3.5,2.5,59.1,0,,Financial Services,9973065728.0,80871.0
SLFPF,Abrdn PLC,3.44,18,6,7,15,6,9,5,66,-2.0,64.0,Moderate,Enter w/ caution,67,6.5,15.1,9.4,72.9,2,,Financial Services,5528461824.0,0.0
BNZI,Banzai International Inc,3.24,14,13,7,15,6,4,2,61,0.0,64.0,Moderate,🔥 COILED: Enter w/ caution,48,8.7,11.7,3.3,52.2,2,,Technology,4587603.0,102026.95
LPERX,ALPS/RED ROCKS LISTED PRIVATE EQUITY FUND CLASS R,3.31,14,14,5,7,8,6,3,57,2.0,64.0,Moderate,🔥 COILED: Enter w/ caution,37,0.0,2.2,0.6,52.6,0,,nan,0.0,0.0
DFITX,DFA International Real Estate Sec I,3.8,14,12,9,7,4,7,3,56,0.0,64.0,Moderate,🔥 COILED: Enter w/ caution,37,0.5,0.5,0.7,54.8,0,,nan,0.0,0.0
MNGPF,Man Group plc,4.11,17,8,13,13,6,11,4,72,-8.0,64.0,Moderate,Enter w/ caution,73,3.0,6.8,5.1,81.2,0,,Financial Services,4358557696.0,0.0
HIX,Western Asset High Income II Closed Fund,3.97,11,12,9,13,5,4,3,57,2.0,64.0,Moderate,🔥 COILED: Enter w/ caution,33,0.5,1.0,0.3,52.3,0,,Financial Services,329388400.0,366764.25
MAAL,The Marketing Alliance Inc,1.85,16,13,5,14,6,11,5,70,-7.0,63.0,Moderate,Enter w/ caution,69,15.6,12.1,17.4,66.9,2,,Financial Services,11005195.0,0.0
MXCHY,Orbia Advance Corp,2.56,14,16,10,16,8,1,3,68,-11.0,63.0,Moderate,Enter w/ caution,37,-1.2,4.3,1.5,55.1,1,,Industrials,2518820352.0,8239.6
RUBLF,Rubellite Energy Inc,2.45,17,10,6,11,8,2,2,56,2.0,63.0,Moderate,🔥 COILED: Enter w/ caution,59,10.1,3.8,2.9,54.6,0,,Energy,229746304.0,13800.49
USEA,United Maritime Corporation,2.67,17,11,8,13,7,0,3,59,1.0,63.0,Moderate,Enter w/ caution,66,0.4,0.8,1.6,60.3,1,,Industrials,24322254.0,58416.78
OSINX,Oppenheimer Strat Incm N,3.15,15,14,6,7,4,4,3,53,2.0,63.0,Moderate,🔥 COILED: Enter w/ caution,33,0.3,0.6,0.3,52.7,0,,nan,0.0,0.0
