code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
RRTS,Roadrunner Transportation Systems Inc,4.75,18,13,6,16,6,12,5,76,1.0,77.0,Strong,Enter w/ confidence,76,10.5,2.2,12.7,68.3,1,,Industrials,168100848.0,7917.82
DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,4.86,12,14,8,17,8,7,5,71,4.0,76.0,Strong,Enter w/ confidence,38,9.0,1.3,4.9,55.4,0,,nan,nan,16090041.59
WTID,UBS ETRACS - ProShares Daily 3x Inverse Crude ETN,4.974,9,17,8,18,6,2,3,63,2.0,73.0,Strong,🔥 COILED: Enter w/ confidence,33,12.5,-3.2,5.6,53.5,1,,nan,nan,840608.01
BTMD,biote Corp,2.43,14,14,6,15,6,11,5,71,3.0,72.0,Strong,Enter w/ confidence,57,3.0,19.1,11.6,64.3,2,,Healthcare,83905264.0,180561.39
RYDVX,ROYCE DIVIDEND VALUE FUND SERVICE CLASS,2.44,14,12,11,9,6,9,5,66,2.0,71.0,Strong,Enter w/ confidence,41,1.7,1.2,1.8,59.3,0,,nan,0.0,0.0
RDVIX,ROYCE DIVIDEND VALUE FUND INVESTMENT CLASS,2.44,14,12,11,9,6,9,5,66,2.0,71.0,Strong,Enter w/ confidence,41,1.7,0.8,1.7,59.3,0,,nan,0.0,0.0
SMHB,ETRACS 2xMonthly Pay Leveraged US Small Cap High Dividend ETN,3.95,13,5,9,17,7,7,5,63,4.0,71.0,Strong,Enter w/ confidence,45,1.3,1.3,1.8,55.4,0,,nan,nan,24173.0
AVAL,Grupo Aval,5.38,18,11,6,15,6,9,5,70,3.0,71.0,Strong,Enter w/ confidence,64,9.8,14.7,12.0,67.7,2,,Financial Services,5686562304.0,152782.59
KRNGF,Karoon Energy Ltd,1.47,16,14,11,9,4,7,5,66,3.0,70.0,Strong,Enter w/ confidence,61,1.4,3.5,3.9,62.6,1,,Energy,1030740288.0,0.0
KFFB,Kentucky First Federal Bancorp,4.79,14,16,6,15,6,11,5,73,-1.0,70.0,Strong,Enter w/ confidence,57,8.6,5.2,3.6,55.9,0,,Financial Services,35662416.0,7808.57
ZDGE,Zedge Inc,3.31,14,11,6,17,4,5,5,62,2.0,69.0,Moderate,Enter w/ caution,59,2.5,10.0,6.3,59.7,2,,Communication Services,41342812.0,339728.29
WAFMX,WASATCH FRONTIER EMERGING SMALL COUNTRIES FUND INVESTOR CLASS SHARES,3.71,14,12,12,9,6,4,4,61,2.0,68.0,Moderate,🔥 COILED: Enter w/ caution,49,1.1,0.8,1.2,55.5,0,,nan,0.0,0.0
CFWFF,Calfrac Well Services Ltd,5.01,17,12,5,17,7,6,5,69,-2.0,68.0,Moderate,Enter w/ caution,65,3.5,11.3,9.9,62.9,2,,Energy,486282560.0,10627.97
LSRCX,SMALL-CAP VALUE SERIES CLASS C,1.06,14,10,10,9,6,7,5,61,1.0,67.0,Moderate,🔥 COILED: Enter w/ caution,39,1.0,1.9,2.2,60.6,0,,nan,0.0,0.0
MAAL,The Marketing Alliance Inc,1.63,15,9,6,14,6,11,5,66,1.0,67.0,Moderate,Enter w/ caution,67,1.9,-1.2,7.2,61.0,0,,Financial Services,11005195.0,0.0
ELCPF,EDP - Energias de Portugal S.A,5.1,11,11,9,15,8,5,5,64,2.0,67.0,Moderate,🔥 COILED: Enter w/ caution,50,4.9,4.5,2.7,54.0,0,,Utilities,20090859520.0,0.0
CVPBF,CP ALL Public Company Limited,1.55,13,6,11,13,6,5,5,59,2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,56,0.0,0.0,1.5,57.6,0,,Consumer Defensive,14551009280.0,0.0
COMVX,COMSTOCK CAPITAL VALUE FUND CLASS AAA,4.57,17,9,13,9,6,2,4,60,1.0,66.0,Moderate,🔥 COILED: Enter w/ caution,54,0.0,0.0,0.2,62.7,0,,nan,0.0,0.0
SNDL,SNDL Inc.,1.46,12,12,9,7,7,8,5,60,-1.0,64.0,Moderate,🔥 COILED: Enter w/ caution,42,2.1,-2.0,1.1,52.7,1,,Consumer Defensive,372228992.0,2646305.36
CYH,Community Health Systems Inc,3.05,12,14,11,16,4,4,5,66,-2.0,64.0,Moderate,Enter w/ caution,37,9.3,8.9,7.2,63.7,1,,Healthcare,393157600.0,1748450.66
DIDIY,DiDi Global Inc.,3.71,8,16,8,13,4,6,5,60,-1.0,64.0,Moderate,🔥 COILED: Enter w/ caution,29,3.6,8.8,3.0,54.0,1,,Technology,16317208576.0,9612470.07
WIFMX,WASATCH FRONTIER EMERGING SMALL COUNTRIES FUND INSTITUTIONAL CLASS SHARES,3.79,11,12,11,9,6,4,4,57,2.0,64.0,Moderate,🔥 COILED: Enter w/ caution,49,1.1,0.8,1.1,55.2,0,,nan,0.0,0.0
