code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
JCSE,JE Cleantech Holdings Ltd,1.695,17,11,10,12,8,12,5,75,-2.0,78.0,Strong,Enter w/ confidence,61,6.9,18.5,13.5,64.5,2,,Industrials,6984128.0,534325.72
CGEN,Compugen,2.65,16,14,12,14,4,7,5,72,0.0,75.0,Strong,Enter w/ confidence,53,10.0,15.2,10.5,64.8,2,,Healthcare,209977904.0,421153.81
PGEN,Precigen Inc,7.44,19,9,7,16,6,12,5,74,-2.0,72.0,Strong,Enter w/ confidence,74,14.6,7.7,14.5,68.3,1,,Healthcare,1376132352.0,5100722.44
RIOFF,Rio2 Limited,2.47,15,12,6,15,7,11,5,71,1.0,70.0,Strong,Enter w/ confidence,60,13.3,6.5,11.7,63.3,0,,Basic Materials,1190204928.0,646850.27
GUKYF,Gulf Keystone Petroleum Ltd,2.51,15,12,7,13,6,11,5,69,1.0,70.0,Strong,Enter w/ confidence,50,6.4,7.3,4.9,60.9,0,,Energy,543608448.0,0.0
ALKEF,Alkane Resources Limited,1.24,18,8,7,16,6,7,5,67,2.0,69.0,Moderate,Enter w/ caution,56,12.7,20.4,14.6,78.0,2,,Basic Materials,1475501184.0,461508.66
KLNG,Koil Energy Solutions Inc.,3.16,18,8,8,17,6,7,5,69,-1.0,69.0,Moderate,Enter w/ caution,68,15.3,27.4,18.1,75.2,2,,Energy,31591512.0,27343.0
KFFB,Kentucky First Federal Bancorp,5.55,16,12,9,16,6,6,5,70,-9.0,69.0,Moderate,Enter w/ caution,67,-1.0,-1.2,2.0,61.3,0,,Financial Services,35662416.0,7808.57
TXXD,21Shares 2x Long Dogecoin ETF,3.75,16,11,12,17,3,3,5,67,-3.2,68.8,Moderate,Enter w/ caution,28,27.6,32.0,20.3,65.9,2,,nan,nan,0.0
IAUX-WS,IAUX-WS,1.76,16,9,7,16,7,7,5,67,1.0,68.0,Moderate,Enter w/ caution,61,6.7,15.8,12.0,64.4,2,,nan,nan,10172698.42
HLDCY,Henderson Land Development,3.75,16,13,10,14,4,5,5,67,1.0,68.0,Moderate,Enter w/ caution,55,7.1,7.4,5.6,66.4,0,,Real Estate,17816303616.0,20024.02
CVALF,Covalon Technologies Ltd,1.71,17,13,6,15,6,4,5,66,-5.0,66.0,Moderate,Enter w/ caution,65,1.2,8.2,4.9,68.9,1,,Healthcare,43084196.0,8491.01
GORO,Gold Resource Corporation,3.0,17,11,4,13,8,3,5,61,1.0,65.0,Moderate,Enter w/ caution,57,7.1,41.5,16.0,61.4,2,,Basic Materials,207218912.0,3294246.97
CHN,China Fund Inc,1.45,15,12,7,14,4,4,5,61,3.0,65.0,Moderate,Enter w/ caution,34,7.0,15.5,12.1,64.4,2,,Financial Services,145902700.0,1597438.27
TSPCF,Cleanaway Waste Management Limited,2.1,14,12,6,15,6,6,5,64,1.0,65.0,Moderate,Enter w/ caution,65,7.7,8.8,16.6,66.2,1,,Industrials,3541111552.0,897.92
SEV,Aptera Motors Corp. Class B Common Stock,2.35,15,11,7,13,4,4,5,59,3.0,65.0,Moderate,Enter w/ caution,33,6.8,10.8,12.7,65.1,2,,nan,81739680.0,0.0
PMNXF,Perseus Mining Limited,4.4,15,11,6,16,6,8,5,67,-2.0,65.0,Moderate,Enter w/ caution,56,12.5,17.3,14.9,64.7,2,,Basic Materials,5140293632.0,41886.56
MSTU,T-REX 2X Long MSTR Daily Target ETF,2.43,14,14,11,16,3,3,5,66,-1.0,65.0,Moderate,Enter w/ caution,26,29.3,29.6,23.8,59.2,2,,nan,nan,22570724.39
TLIH,Ten-League International Holdings Limited Ordinary Shares,5.799,13,11,11,12,7,6,2,62,3.0,65.0,Moderate,Enter w/ caution,58,0.8,0.7,2.1,63.5,0,,Industrials,11291270.0,263970.17
ELCPF,EDP - Energias de Portugal S.A,5.41,16,11,10,11,6,8,5,67,-2.0,65.0,Moderate,Enter w/ caution,51,5.4,7.2,6.8,60.7,1,,Utilities,20090859520.0,0.0
IVFAX,FEDERATED INTERNATIONAL STRATEGIC VALUE DIVIDEND FUND CLASS A SHARES,5.01,15,12,11,9,6,7,3,63,-3.0,65.0,Moderate,🔥 COILED: Enter w/ caution,52,1.2,0.8,0.9,59.4,0,,nan,0.0,0.0
RROTF,Roots Corporation,2.63,15,12,6,14,3,8,5,63,1.0,64.0,Moderate,Enter w/ caution,45,2.7,3.1,3.6,61.2,0,,Consumer Cyclical,126615544.0,418.39
MZDAY,Mazda Motor Corp ADR,3.71,13,11,10,11,6,6,5,62,2.0,64.0,Moderate,Enter w/ caution,61,3.6,3.1,3.1,58.5,0,,Consumer Cyclical,4276687872.0,51183.45
IPCEF,IPCEF,2.75,14,11,7,15,3,5,2,57,2.0,64.0,Moderate,Enter w/ caution,24,19.6,17.0,7.5,58.3,2,,nan,554134528.0,1569.29
LND,Brasilagro Adr,3.72,12,14,7,13,8,3,3,60,4.0,64.0,Moderate,Enter w/ caution,29,3.9,3.6,2.8,58.9,2,,Consumer Defensive,366714368.0,65248.85
TCLAF,Transcontinental Inc,4.09,17,12,9,9,6,9,4,66,-2.0,64.0,Moderate,Enter w/ caution,34,10.5,6.5,5.4,65.0,1,,Consumer Cyclical,306045248.0,0.0
EARN,Ellington Residential Mortgage,4.45,11,14,11,13,3,4,3,59,2.0,64.0,Moderate,Enter w/ caution,36,0.2,2.3,1.2,54.4,1,,Financial Services,174319232.0,397515.93
FRMUF,Firm Capital Property Trust,5.17,18,8,4,14,6,12,4,66,-2.0,64.0,Moderate,Enter w/ caution,69,2.4,3.4,4.4,70.1,0,,Real Estate,177243264.0,1082.44
