code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
CTW,CTW Cayman Class A Ordinary Shares,2.625,19,13,3,16,5,6,5,67,2.0,77.0,Strong,Enter w/ confidence,66,10.8,-5.2,7.2,56.7,0,,Communication Services,143520000.0,98477.86
EVF,Eaton Vance Senior Income Closed Fund,4.99,15,16,10,8,9,7,4,69,2.0,74.0,Strong,🔥 COILED: Enter w/ confidence,37,0.4,0.2,0.2,54.4,0,,Financial Services,90124632.0,92496.1
GPIOX,GRANDEUR PEAK INTERNATIONAL OPPORTUNITIES FUND GRANDEUR PEAK INTERNATIONAL OPPORTUNITIES FUND INVESTOR CLASS,3.59,17,12,8,9,6,7,4,63,2.0,70.0,Strong,🔥 COILED: Enter w/ confidence,56,2.3,0.3,1.2,55.7,0,,nan,0.0,0.0
OPRT,Oportun Financial Corp,5.9,16,11,7,15,6,7,5,67,3.0,70.0,Strong,Enter w/ confidence,55,4.2,13.2,8.3,67.0,2,,Financial Services,220459792.0,532896.14
VDTA,"Vertical Data, Inc",3.35,18,14,5,16,9,4,5,71,-2.0,69.0,Moderate,Enter w/ caution,0,19.6,25.5,12.5,60.3,2,,Technology,125638808.0,0.0
GCV,Gabelli Convertible and Income Securities Mutual Fund,4.69,15,12,6,14,7,11,4,69,-1.0,69.0,Moderate,Enter w/ caution,63,0.2,2.0,1.2,57.1,1,,Financial Services,119904700.0,72382.76
HIO,Western Asset High Income Opportunity Closed Fund,3.65,15,14,6,15,5,7,4,66,-1.0,68.0,Moderate,Enter w/ caution,36,1.4,-0.3,0.8,56.0,0,,Financial Services,412730600.0,421712.74
GPIIX,GRANDEUR PEAK INTERNATIONAL OPPORTUNITIES FUND GRANDEUR PEAK INTERNATIONAL OPPORTUNITIES FUND INSTITUTIONAL CLASS,3.63,15,12,8,9,6,7,4,61,2.0,68.0,Moderate,🔥 COILED: Enter w/ caution,56,2.3,0.3,1.2,55.9,0,,nan,0.0,0.0
TLF,Tandy Leather Factory Inc,2.37,12,16,10,8,8,8,4,66,-3.0,66.0,Moderate,🔥 COILED: Enter w/ caution,32,2.6,3.5,1.2,54.3,1,,Consumer Cyclical,19463130.0,31839.18
ZDGE,Zedge Inc,3.28,14,14,3,10,8,7,4,60,4.0,65.0,Moderate,Enter w/ caution,68,8.3,9.0,4.8,54.7,2,,Communication Services,41342812.0,339728.29
MAQAF,Atlas Arteria Limited,3.58,16,4,9,14,6,8,5,62,0.0,65.0,Moderate,Enter w/ caution,52,0.0,7.4,3.2,59.3,0,,Industrials,4904479232.0,0.0
HNST,Honest Company Inc,3.8,16,14,6,15,6,7,5,69,-2.0,65.0,Moderate,Enter w/ caution,65,3.0,5.3,6.2,60.7,1,,Consumer Defensive,362158656.0,2680385.83
EWIIF,EWIIF,3.83,16,10,10,13,6,11,5,71,-9.0,65.0,Moderate,Enter w/ caution,64,5.5,2.7,4.1,66.0,0,,nan,nan,525.1
HIIFX,CATALYST/SMH HIGH INCOME FUND CATALYST/SMH HIGH INCOME FUND CLASS A,4.09,14,11,9,9,6,2,4,55,2.0,65.0,Moderate,🔥 COILED: Enter w/ caution,55,-0.2,-0.5,0.2,53.9,0,,nan,0.0,0.0
WTID,UBS ETRACS - ProShares Daily 3x Inverse Crude ETN,5.764,12,11,7,18,5,4,5,62,0.0,65.0,Moderate,Enter w/ caution,43,9.1,9.2,12.9,60.4,1,,nan,nan,840608.01
OSOL,Osprey Solana Trust,2.25,14,9,5,15,6,11,5,65,1.0,64.0,Moderate,Enter w/ caution,48,27.1,15.3,16.7,65.6,2,,nan,nan,54045.94
