code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
RMNI,Rimini Street Inc,5.65,16,11,10,17,6,10,5,75,4.0,80.0,Strong,Enter w/ confidence,73,7.6,13.2,11.2,73.9,2,,Technology,388289216.0,338637.81
OFS,OFS Capital Corp,3.72,14,16,9,16,5,4,5,69,2.0,72.0,Strong,Enter w/ confidence,39,3.6,3.6,2.9,58.5,1,,Financial Services,45553468.0,86188.6
MCHX,Marchex Inc,1.84,14,17,8,14,7,7,5,72,-3.0,70.0,Strong,Enter w/ confidence,64,2.8,-0.5,2.5,56.6,1,,Communication Services,69112368.0,22664.83
GPIIX,GRANDEUR PEAK INTERNATIONAL OPPORTUNITIES FUND GRANDEUR PEAK INTERNATIONAL OPPORTUNITIES FUND INSTITUTIONAL CLASS,3.73,14,8,11,9,6,11,4,63,1.0,69.0,Moderate,🔥 COILED: Enter w/ caution,66,1.1,-0.5,1.2,62.3,0,,nan,0.0,0.0
YEXT,Yext Inc,6.91,16,9,7,17,6,10,5,70,-1.0,69.0,Moderate,Enter w/ caution,65,8.8,16.5,12.3,75.8,2,,Technology,389965152.0,1819756.14
BULLW,Webull Corporation Warrants,3.515,18,11,7,15,7,3,5,66,1.0,67.0,Moderate,Enter w/ caution,69,7.5,20.0,18.2,69.7,2,,nan,nan,17366.61
NCNA,NuCana PLC,1.76,14,12,10,15,4,4,5,64,-2.0,67.0,Moderate,Enter w/ caution,43,15.8,10.7,17.6,67.7,2,,Healthcare,8636090.0,171552.43
CMHHF,China Merchants Port Holdings Company Limited,2.18,15,12,12,14,4,4,5,66,1.0,67.0,Moderate,Enter w/ caution,56,0.5,-3.5,6.6,61.6,0,,Industrials,8941759488.0,8937.58
GRBMF,Grupo Bimbo S.A.B. De C.V.,3.53,17,8,11,8,6,8,3,61,1.0,67.0,Moderate,🔥 COILED: Enter w/ caution,58,2.6,2.6,1.5,61.0,0,,Consumer Defensive,14461111296.0,0.0
ECC,Eagle Point Credit Company Inc.,3.9,13,14,11,10,4,6,3,61,2.0,67.0,Moderate,Enter w/ caution,34,2.4,1.0,1.8,59.1,2,,Financial Services,536767584.0,1768417.84
RWGFX,RIVERPARK/WEDGEWOOD FUND RETAIL CLASS,4.52,15,10,10,9,6,7,3,60,2.0,67.0,Moderate,🔥 COILED: Enter w/ caution,61,1.1,0.4,1.0,58.2,0,,nan,0.0,0.0
RECT,Rectitude Holdings Ltd Ordinary Shares,1.35,9,14,9,12,8,7,5,64,4.0,66.0,Moderate,Enter w/ caution,36,6.3,7.1,7.3,57.3,0,,Consumer Cyclical,19580800.0,781026.6
PIM,Putnam Master Intermediate Income Trust,3.18,11,14,9,9,4,7,3,57,4.0,66.0,Moderate,🔥 COILED: Enter w/ caution,30,0.6,0.3,0.5,54.8,0,,Financial Services,150335136.0,116653.95
ACCO,Acco Brands Corporation,4.29,16,12,9,7,9,3,3,59,2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,68,1.2,-1.2,1.0,54.4,0,,Industrials,365340864.0,825834.7
JAEMX,John Hancock Variable Insurance Trust - High Yield Trust,4.81,18,7,10,9,6,7,3,60,1.0,66.0,Moderate,🔥 COILED: Enter w/ caution,60,0.2,0.2,0.3,63.0,0,,nan,nan,0.0
ZPTA,Zapata Computing Holdings Inc. Common Stock,0.919,12,16,8,13,4,2,5,60,2.0,65.0,Moderate,Enter w/ caution,55,13.4,5.9,5.0,52.2,0,,Technology,168596032.0,161764.35
MZDAY,Mazda Motor Corp ADR,3.76,14,12,12,9,6,6,4,63,2.0,65.0,Moderate,Enter w/ caution,67,0.0,4.2,2.7,59.8,0,,Consumer Cyclical,4276687872.0,51183.45
LND,Brasilagro Adr,3.82,15,14,6,16,6,2,3,62,3.0,65.0,Moderate,Enter w/ caution,43,1.3,6.7,3.7,63.4,1,,Consumer Defensive,366714368.0,65248.85
BAMIF,Blue Ant Media Corporation,4.32,18,6,6,15,6,8,5,64,1.0,65.0,Moderate,Enter w/ caution,0,0.9,13.7,8.0,70.0,2,,Communication Services,111428744.0,0.0
RXST,Rxsight Inc,7.05,12,10,10,15,6,11,5,69,-2.0,65.0,Moderate,Enter w/ caution,54,12.8,2.3,10.4,66.5,1,,Healthcare,211122704.0,853716.75
TIGXX,TIGXX,3.569,12,11,12,9,6,6,3,59,-3.0,64.0,Moderate,🔥 COILED: Enter w/ caution,49,0.3,0.6,0.6,53.7,0,,nan,nan,0.0
WSTXX,WSTXX,3.569,12,11,12,9,6,6,3,59,-3.0,64.0,Moderate,🔥 COILED: Enter w/ caution,49,0.3,0.6,0.6,53.7,0,,nan,nan,0.0
ADVB,Advanced Biomed Inc. Common Stock,9.7,16,12,5,17,6,3,5,64,0.0,64.0,Moderate,Enter w/ caution,59,19.2,8.4,11.6,56.9,1,,Healthcare,7175613.0,207362.59
OMSE,OMS Energy Technologies Inc.,4.63,16,10,11,16,5,8,5,71,-5.0,64.0,Moderate,Enter w/ caution,51,3.3,2.9,4.3,63.4,0,,Energy,198659920.0,49380.73
