code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
KFFB,Kentucky First Federal Bancorp,5.2,16,14,10,17,6,7,5,75,1.0,77.0,Strong,Enter w/ confidence,66,4.0,2.6,5.2,61.1,0,,Financial Services,35662416.0,7808.57
DRAFX,Destinations Real Assets Fund,2.76,15,11,11,9,4,11,4,65,2.0,72.0,Strong,🔥 COILED: Enter w/ confidence,55,1.1,1.5,0.8,56.9,0,,nan,0.0,0.0
ASRV,AmeriServ Financial Inc,3.9,15,12,10,14,5,9,4,69,-1.0,71.0,Strong,Enter w/ confidence,66,1.8,0.5,1.7,56.8,0,,Financial Services,64124932.0,17162.33
TAIT,Taitron Components Incorporated,1.696,17,11,3,15,6,9,5,66,4.0,70.0,Strong,Enter w/ confidence,53,5.4,0.4,4.4,55.6,1,,Technology,9393040.0,171931.82
NEPH,Nephros Inc,3.78,17,12,8,15,7,5,5,69,1.0,70.0,Strong,Enter w/ confidence,44,4.1,11.2,7.2,61.1,2,,Healthcare,38975000.0,52035.42
HLNCF,Haleon plc,5.02,15,13,8,12,6,7,5,66,3.0,70.0,Strong,Enter w/ confidence,59,3.9,4.1,6.0,63.1,0,,Healthcare,39219437568.0,39190.61
GHG,GreenTree Hospitality Group Ltd,1.19,11,14,12,13,9,1,5,65,4.0,69.0,Moderate,Enter w/ caution,32,0.8,3.5,2.7,56.9,0,,Consumer Cyclical,118049872.0,28393.09
CLAR,Clarus Corp,3.43,16,11,6,15,7,9,5,69,1.0,68.0,Moderate,Enter w/ caution,62,2.1,8.5,5.9,66.0,2,,Consumer Cyclical,110327064.0,176941.95
SLFPF,Abrdn PLC,3.44,16,13,5,14,6,11,5,70,-2.0,68.0,Moderate,Enter w/ caution,66,11.3,16.2,14.9,67.4,2,,Financial Services,5528461824.0,0.0
DFITX,DFA International Real Estate Sec I,3.84,14,11,11,9,4,9,4,62,1.0,68.0,Moderate,🔥 COILED: Enter w/ caution,45,1.1,1.6,1.4,60.3,0,,nan,0.0,0.0
LRE,"Lead Real Estate Co., Ltd American Depositary Shares",1.38,16,12,9,15,4,7,5,68,1.0,67.0,Moderate,Enter w/ caution,49,8.2,3.2,4.8,61.8,0,,Real Estate,17188796.0,304460.96
GDRX,Goodrx Holdings Inc,3.14,17,6,7,16,7,8,5,66,1.0,67.0,Moderate,Enter w/ caution,62,6.4,3.0,6.5,65.5,0,,Healthcare,965224768.0,2873906.5
