code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
CLAR,Clarus Corp,3.1,14,12,6,15,6,11,5,69,2.0,72.0,Strong,Enter w/ confidence,37,8.0,1.0,5.5,59.7,1,,Consumer Cyclical,110327064.0,176941.95
ELCPF,EDP - Energias de Portugal S.A,5.1,13,9,9,16,8,5,5,65,2.0,72.0,Strong,🔥 COILED: Enter w/ confidence,50,2.2,4.0,2.4,54.0,0,,Utilities,20090859520.0,0.0
VNCE,Vince Holding Corp. Common Stock,4.82,17,16,8,15,7,4,5,72,-2.0,71.0,Strong,Enter w/ confidence,67,9.8,9.3,8.1,60.7,2,,Consumer Cyclical,57684348.0,703016.92
HIIIX,CATALYST/SMH HIGH INCOME FUND CATALYST/SMH HIGH INCOME FUND CLASS I,4.1,17,10,10,9,6,7,4,63,2.0,70.0,Strong,🔥 COILED: Enter w/ confidence,55,1.0,0.2,0.6,59.7,0,,nan,0.0,0.0
DPUKY,Domino’s Pizza Group PLC,5.15,12,14,13,12,6,7,5,69,2.0,70.0,Strong,Enter w/ confidence,53,3.4,1.0,1.8,59.3,0,,Consumer Cyclical,952894464.0,12323.06
HIIFX,CATALYST/SMH HIGH INCOME FUND CATALYST/SMH HIGH INCOME FUND CLASS A,4.09,15,10,11,9,6,7,4,62,2.0,69.0,Moderate,🔥 COILED: Enter w/ caution,55,0.7,0.0,0.5,58.9,0,,nan,0.0,0.0
DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,4.74,12,10,7,16,7,7,5,64,0.0,69.0,Moderate,🔥 COILED: Enter w/ caution,36,0.0,-2.7,2.1,52.5,0,,nan,nan,16090041.59
AVAL,Grupo Aval,5.55,18,9,6,15,6,9,5,68,0.0,69.0,Moderate,Enter w/ caution,66,15.6,20.4,13.9,70.4,2,,Financial Services,5686562304.0,152782.59
KRNGF,Karoon Energy Ltd,1.47,17,10,11,9,5,7,5,64,1.0,68.0,Moderate,Enter w/ caution,61,5.0,3.5,3.5,62.6,1,,Energy,1030740288.0,0.0
NWPP,New Peoples Bankshares Inc,4.41,19,8,10,16,6,7,5,71,1.0,68.0,Moderate,Enter w/ caution,74,1.6,4.5,3.0,78.7,0,,Financial Services,102230944.0,0.0
DNGDF,Dynacor Gold Mines Inc.,4.78,16,14,9,10,6,6,5,66,2.0,68.0,Moderate,Enter w/ caution,56,1.3,4.7,3.7,57.4,0,,Basic Materials,202612560.0,5134.35
BKHAR,Black Hawk Acquisition Corporation Rights,1.48,17,13,11,14,4,3,5,67,-1.0,67.0,Moderate,Enter w/ caution,64,4.2,8.8,7.4,57.7,2,,nan,1766400.0,0.0
XBIO,Xenetic Biosciences Inc,3.2,14,12,6,15,8,4,5,64,-3.0,67.0,Moderate,Enter w/ caution,56,3.6,1.6,2.5,54.0,2,,Healthcare,7858322.0,281169.78
MZDAY,Mazda Motor Corp ADR,3.53,10,14,10,15,6,7,5,67,-1.0,67.0,Moderate,Enter w/ caution,39,3.8,-0.3,2.8,56.8,0,,Consumer Cyclical,4276687872.0,51183.45
SMHB,ETRACS 2xMonthly Pay Leveraged US Small Cap High Dividend ETN,3.934,13,6,8,17,7,6,5,62,0.0,67.0,Moderate,🔥 COILED: Enter w/ caution,45,0.9,0.5,1.2,54.1,0,,nan,nan,24173.0
HIICX,CATALYST/SMH HIGH INCOME FUND CATALYST/SMH HIGH INCOME FUND CLASS C,4.1,14,10,10,9,6,7,4,60,2.0,67.0,Moderate,🔥 COILED: Enter w/ caution,56,0.7,0.0,0.5,59.4,0,,nan,0.0,0.0
PDVYX,PUTNAM DIVERSIFIED INCOME TRUST CLASS Y SHARES,4.95,13,12,8,8,8,4,4,57,2.0,67.0,Moderate,🔥 COILED: Enter w/ caution,39,0.4,0.2,0.2,54.5,0,,nan,0.0,0.0
BTMD,biote Corp,2.46,14,11,6,15,7,9,5,67,1.0,66.0,Moderate,Enter w/ caution,57,5.1,23.0,11.6,65.3,2,,Healthcare,83905264.0,180561.39
FISRX,FRANKLIN INCOME FUND CLASS R,2.5,18,10,11,8,6,4,4,61,2.0,66.0,Moderate,Enter w/ caution,54,0.8,0.0,0.5,59.6,0,,nan,0.0,0.0
FKIQX,Franklin Income Fund Cl A,2.56,16,11,11,9,6,4,4,61,2.0,66.0,Moderate,Enter w/ caution,52,0.8,0.0,0.4,58.5,0,,nan,nan,0.0
XNROX,Neuberger Berman Real Estate Securities Income Fd Inc,3.33,17,11,5,9,6,7,4,59,2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,51,1.5,2.5,1.6,59.0,0,,Other,0.0,0.0
TRTPF,TRTPF,3.5,13,7,11,14,6,8,4,63,-2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,57,0.0,0.0,0.5,60.7,0,,Technology,1353537152.0,5640.56
AMBP,Ardagh Metal Packaging SA,4.2,13,16,9,18,4,9,5,74,-9.0,66.0,Moderate,Enter w/ caution,51,6.6,4.2,3.9,61.3,1,,Consumer Cyclical,2378871040.0,1290551.54
WIINX,WASATCH EMERGING INDIA FUND INSTITUTIONAL CLASS SHARES,3.97,15,12,14,9,6,7,5,68,-2.0,66.0,Moderate,Enter w/ caution,39,2.6,3.1,2.7,63.7,0,,nan,0.0,0.0
WTID,UBS ETRACS - ProShares Daily 3x Inverse Crude ETN,4.967,9,12,8,17,7,2,4,59,2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,33,11.2,9.8,4.9,53.4,2,,nan,nan,840608.01
HLDIX,THE HARTFORD EMERGING MARKETS LOCAL DEBT FUND CLASS I,4.94,13,12,9,9,8,4,4,59,2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,46,1.2,0.2,0.6,55.0,0,,nan,0.0,0.0
TRICX,CATALYST/SMH TOTAL RETURN INCOME FUND CATALYST/SMH TOTAL RETURN INCOME FUND CLASS C,4.95,13,10,10,9,6,4,4,56,2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,55,1.0,0.2,0.4,53.7,0,,nan,0.0,0.0
HLDRX,THE HARTFORD EMERGING MARKETS LOCAL DEBT FUND CLASS R3,5.02,13,12,9,9,8,4,4,59,2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,47,1.2,0.2,0.5,55.0,0,,nan,0.0,0.0
HLDFX,THE HARTFORD EMERGING MARKETS LOCAL DEBT FUND CLASS F,4.94,13,12,9,9,8,4,4,59,2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,46,1.2,0.2,0.5,55.1,0,,nan,0.0,0.0
AFLYY,Air France KLM SA,1.34,15,12,6,14,6,6,5,64,1.0,65.0,Moderate,Enter w/ caution,58,5.5,-2.2,6.9,63.8,0,,Industrials,3291897088.0,156149.14
