code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
LGGNF,Legal & General Group Plc,4.05,18,11,14,9,6,12,5,75,-2.0,73.0,Strong,Enter w/ confidence,60,3.8,3.6,5.1,64.4,0,,Financial Services,19537070080.0,17635.63
NJDCY,Nidec Corporation,4.18,15,14,12,15,4,7,4,71,1.0,72.0,Strong,Enter w/ confidence,56,7.1,9.5,5.8,56.8,1,,Industrials,17872109568.0,178652.69
SBC,SBC Medical Group Holdings Incorporated,3.16,12,15,10,13,8,0,4,62,4.0,71.0,Strong,🔥 COILED: Enter w/ confidence,34,-0.9,3.9,2.6,54.4,1,,Industrials,314911200.0,69475.86
FLWS,1-800 FLOWERS.COM Inc,4.2,15,16,8,12,8,5,5,69,-1.0,71.0,Strong,Enter w/ confidence,51,9.7,-0.7,6.2,59.1,2,,Consumer Cyclical,289725152.0,996287.64
BVENY,BVENY,3.97,14,5,11,13,6,8,5,62,0.0,70.0,Strong,🔥 COILED: Enter w/ confidence,0,0.0,5.0,2.0,49.1,0,,Energy,1851204224.0,0.0
PRDSF,Prada S.p.A,5.02,12,11,10,11,8,2,4,58,2.0,70.0,Strong,🔥 COILED: Enter w/ confidence,53,0.2,2.4,1.8,54.8,0,,Consumer Cyclical,12319345664.0,0.0
GROW,US Global Investors Inc,2.98,14,14,9,10,8,1,3,59,2.0,69.0,Moderate,🔥 COILED: Enter w/ caution,59,0.3,2.8,1.2,53.2,1,,Financial Services,33615372.0,43273.67
MPZZF,MPC Container Ships ASA,2.545,15,12,11,13,8,1,4,64,4.0,69.0,Moderate,Enter w/ caution,58,1.6,6.0,3.4,55.5,1,,Industrials,1225119488.0,13894.32
NWPP,New Peoples Bankshares Inc,4.5,18,3,7,16,6,12,5,67,-1.0,69.0,Moderate,Enter w/ caution,70,0.2,1.4,2.1,72.6,0,,Financial Services,102230944.0,0.0
SHVTF,Select Harvests Ltd,2.85,14,6,12,16,4,1,3,56,2.0,68.0,Moderate,🔥 COILED: Enter w/ caution,0,0.0,0.7,0.8,46.1,0,,Consumer Defensive,392263200.0,307.5
GPGOX,GRANDEUR PEAK GLOBAL OPPORTUNITIES FUND GRANDEUR PEAK GLOBAL OPPORTUNITIES FUND INVESTOR CLASS,3.86,18,12,10,7,6,4,3,60,2.0,67.0,Moderate,🔥 COILED: Enter w/ caution,54,2.4,2.4,1.9,59.1,0,,nan,0.0,0.0
GGB,Gerdau SA ADR,5.06,18,8,8,15,6,7,5,67,2.0,67.0,Moderate,Enter w/ caution,70,4.8,8.1,6.7,70.4,1,,Basic Materials,9039893504.0,17725562.13
SAXJY,Sa Sa International Holdings Ltd ADR,2.6,18,11,4,16,4,7,5,65,1.0,66.0,Moderate,Enter w/ caution,48,26.8,26.8,17.7,67.1,2,,Consumer Cyclical,380140704.0,843.74
GPGIX,GRANDEUR PEAK GLOBAL OPPORTUNITIES FUND GRANDEUR PEAK GLOBAL OPPORTUNITIES FUND INSTITUTIONAL CLASS,3.96,18,12,9,7,6,4,3,59,2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,54,2.1,2.3,1.8,58.2,0,,nan,0.0,0.0
MXYKX,GREAT-WEST T. ROWE PRICE MID CAP GROWTH FUND INSTITUTIONAL CLASS,5.02,16,12,11,7,6,4,3,59,2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,52,1.6,2.0,1.1,57.9,0,,nan,0.0,0.0
VNCE,Vince Holding Corp. Common Stock,6.66,17,12,10,9,8,2,5,63,4.0,65.0,Moderate,Enter w/ caution,65,10.1,3.1,5.4,58.4,1,,Consumer Cyclical,57684348.0,703016.92
