code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
ASRV,AmeriServ Financial Inc,3.89,15,14,9,15,4,9,5,71,4.0,78.0,Strong,Enter w/ confidence,65,1.8,2.4,1.6,56.0,0,,Financial Services,64124932.0,17162.33
NEPH,Nephros Inc,3.76,17,14,9,15,6,6,5,72,3.0,75.0,Strong,Enter w/ confidence,44,7.4,11.6,7.4,60.6,2,,Healthcare,38975000.0,52035.42
BIRMF,BIOREM Inc,2.23,12,11,13,16,8,5,4,69,1.0,71.0,Strong,Enter w/ confidence,52,4.2,2.2,2.1,57.4,0,,Industrials,34904688.0,5654.7
GDRX,Goodrx Holdings Inc,3.12,17,11,6,15,6,9,5,69,1.0,70.0,Strong,Enter w/ confidence,59,6.1,2.0,6.5,64.6,0,,Healthcare,965224768.0,2873906.5
REDLF,Red 5 Limited,3.5,16,9,9,16,6,7,5,68,2.0,70.0,Strong,Enter w/ confidence,50,6.1,11.1,6.4,57.5,2,,Basic Materials,3310610944.0,5557.49
LSRCX,SMALL-CAP VALUE SERIES CLASS C,1.1,14,10,13,9,6,7,4,63,1.0,69.0,Moderate,🔥 COILED: Enter w/ caution,43,1.9,0.0,1.8,61.9,0,,nan,0.0,0.0
NQCCX,NUVEEN NWQ LARGE-CAP VALUE FUND CLASS C,4.73,14,8,12,9,6,9,4,62,2.0,69.0,Moderate,🔥 COILED: Enter w/ caution,63,0.9,0.9,0.9,59.7,0,,nan,0.0,0.0
UGP,Ultrapar Participacoes SA ADR,6.24,18,11,6,18,6,7,5,71,-3.0,69.0,Moderate,Enter w/ caution,69,7.4,25.6,12.7,78.3,2,,Energy,5204761088.0,2385744.51
KFFB,Kentucky First Federal Bancorp,5.04,13,12,8,13,9,7,5,67,2.0,69.0,Moderate,Enter w/ caution,66,2.9,-0.6,2.5,56.2,0,,Financial Services,35662416.0,7808.57
MXCHY,Orbia Advance Corp,2.61,17,11,10,16,8,4,5,71,-3.0,68.0,Moderate,Enter w/ caution,55,4.0,3.2,2.5,59.9,2,,Industrials,2518820352.0,8239.6
